class,tweet
1,Ok so I lied... Late night cravings and George Lopez got the best of me. Lol. So much for community service tomorrow 
1,- hehehe. that was my halloween costume  we only have Friday off. flying to hk
1,oh alright 
1,"Happy Anniversary! As promised, here is your present from all of us at DSFF.  http://www.youtube.com/watch?v=mp1JzFFLMS0"
1,you silly goose...taking the cleveland browns to the superbowl eh?  i'm rootin for ya! 
1,Wow! This Ubuntu feature is really cool  ?? again! Got More??
1, Goodnight and take care 
1,we shud go see obsesses 
1,thanks for the heads-up. Will follow and judge. 
1,Tomorrow is my friday!  +it's a late day for me. Thank goodness. 
1,Monsters Vs Aliens in 3D was fantastic ... Ginormica is my new favourite superhero 
1,waiting for your call 
1,only one of the best sappy love stories ever 
1,haz her gown ordered today.  and dropped boogie off to the airport.  and now.. laundry galore is to be continued.
1,hanging out with Emily. I love her. She's wonderful. 
1,"lol... that was a jhoke right ?? Get OpenOffice. Free to download and use  - No cracks, no piracy. Makes M$'s life hell"
1,Watching Paranormal State.Pretty interesting 
1,I heard about that contest! Congrats girl!! 
1,chocolate chip waffles 
1,break out your Bible and share some scripture...its what I do!! 
1,UNC!!! NCAA Champs!! Franklin St.: I WAS THERE!! WILD AND CRAZY!!!!!! Nothing like it...EVER 
1,cred ca ai dreptate 
1,its super easy lol I wish everyone would jump on the bandwagon 
1,We're open Thursday - Sunday and I'm at the shop Sat and Sun! Come in Saturday  DONT GET TOO DRUNK!! LOL
1,"I got your package! Wow, I'm so excited! My very own one! So, do I plant it in a pot for now, and water it till it grows? "
1,YAY!!! (even if i can't go *pouts*) She's supporting morrissey on one of his CA shows too which makes me happy 
1,ahhh i see i see.  im in bed watching ugly betty  lol
1,"Hope I'm not too late.. anywat, Good luck "
1,You are so right for saying that and good for you that you said it!!    Good Night!! xoxo
1,Morning mates 
1,TODAAAAAY! Let's show Nottingham how things are done! 
1,yay!  you found them!!!  
1,Your welcome. Looking forward to the event!!  Not long until May 1 now....
1,You should never regret. Things happen for a reason. Figuring out what that reason was is the hard part. Use your friends. 
1,standing in the richardson office changing a backup tape... I'm such a work-a-holic! 
1,work and then &quot;school&quot;..... 
1,
1,injected with office coffee 
1,"oh no problem  im good, awake, should be sleeping. haha. how about you?"
1,"I wonder who directed, there's definitely an ipod commercial in their future. "
1,Hiya Tudy  How are you sweetie?
1,I miss you. You were my first follower. &lt;3 We need to talk more! Or do a vlogbrothers thing and communicate thru vlogs. 
1,Best of luck to you Dr and your new Rockstar sisters.  I know some women that are into MLM. I'll tell them about you. 
1,FKN FAKE THATS WHAT BUT I FUKIN LUV U  AND LAUREN IS SUCH A BITCH.
1,"Hi sweet heart .. science &amp; cookies go hand in hand   What tweetup, hon?"
1,"just checkin in with you, Saying hello. "
1,working into the wee hours 
1,"Nice, my contract was extended for another month "
1,"Just published a new post on my blog, 15 Neat Print and Use Freebies http://twurl.nl/w1kpvd   (via @dezignMusings)"
1,"Ok....momentarily diverted. Try this again.  Goodnight, and sweet dreams!    http://www.youtube.com/watch?v=5WCgX4VQp2o"
1,waking up with my nespresso 
1,"well in that case, you know what i mean hahaha. i love a good __________. (fill in the blank with the role of your choice.) "
1,Studying pediatrics and listening to NKOTB (as always!). The kids are pissed cuz they're trying to watch the Disney Channel 
1,Good night! 
1,Which two people?? 
1,you're welcome dearie!  voted already! goodluck!
1,"Exhausted. Even so, my bed is super comfy/cuddly  Overall: content."
1,"Ah, typical adolescent boy. It's ok, son. You'll see better days. "
1,Good morning to all followers. I wish you a nice Tuesday and good luck with your business. | Allen Verfolgern einen sonnigen Dienstag.  
1,I agree. I have weak enough teeth as is without bleaching away layers after layers.  Oh and Victory! Or death?... 
1,I missed the show last Friday! I was so bummed! But I'm excited that you guys will start recording with !! 
1,Awwww she called me sexy  nice! you rock Danni! you just made my night gurl! muah! I'll give you props anytime! 
1,Your weird. The end. 
1,DON'T TRIP MY TWEEZEY FOR SHEEZEY... I GOTCHU 
1,"Had a great lunch with one of my &quot;mums&quot; today,  It's her birthday tomorrow too so I got her a little something"
1,"I do too, but I seemed to have missed this one.   It's a  double feature tonight, On the Waterfront and Casablanca. "
1,i... just belted 'a dark congregation' for no reason. think i got back at my upstairs neighbors for the sound system 
1,"errrrr oops, i could possibly me mistaken  i didnt know any Aussies follwed me lol."
1,"i just finished doing my nails, they are electric blue "
1,GOOD MORNING MY LADYS and Jon lol! 
1,busy PPUKM with Dr Yamin..  http://irc.jombuatduit.net
1,Tired as ever! Ready for bed! 
1,Hello there Jonathan! I didn't know you tweet.  Have a good nite
1,I'd email 'em back TMI 
1,WOKE UP 
1, That's a lot of people for sure!
1, thanks for the LP endorsement 
1,sweet...yea I'm ok! 
1,im eating a chocolate crakle. i bet you all are jelous. its a mini party 
1,cos it's longer and therefore harder to spat that out? 
1,http://twitpic.com/2y3ln - thank you 
1,LOL yeah at least if you're watching that stuff... Don't tell anybody 
1,finally someone else tweeting about Nouveau Riche.  #NRU
1,I want some steak and milk. 
1,"Yeah, just finished #castle.  Was pretty good. "
1,"I can, I just have to convince a friend to go with me to sign the paper.   I don't think it's Ultimate or anything fancy, though."
1,im watching stomp the yard  mann i love that movie :]
1,Nice to meet you too buddy 
1,the best way to succeed is to make all the right mistakes 
1,alirght folks! time for bed. catchya tomorrow 
1,cant wait for the hillssssss ! 
1,"me too. :] maybe i'll see you there? i mean, its not like there are going to be thousands of people anyways. ha. so stoked. "
1,go to twin peaks &amp; check out the view of SF    don't forget your jackets/hoodies!
1,"you can do that. just go hover over the tweet in the favorites, then tweet, then favorite. it will unfavorite it. "
1,The train is travelling at a speed that will get me to the gym before work 
1,"yes yes!  btw, when r u at the airport on friday? My plane's like at 5:00"
1,brb going to Ireland 
1,"Okay, I'm good.  *counts to 10*"
1,Late night shower. Refreshing 
1,"is feeling a little cold, but very very happy about being back home again "
1,is thinking big v twin 
1,OK bedtime for me...  We made it through another Monday!!!  YAY!!!  Night Tweets!    *poof*
1, so... could you spoiler me? 
1,just an hour and 25mins left of work and then jo and i are hitting the gym 
1,"goddamn you Danny, i started your video then realize its 11 fucking minutes, I WANNA GO TO BED!!! lol i do love his Video Diaries though! "
1,Good morning dudes! Another day full of sunshine  but classes will take until 4pm :-/ but I don't give a shit. BBQ this eve :-D
1,lol at dion putting eyedrops in his eyes 
1,Thanks  Now I need to find a real excuse to not splurge on yarn.
1,Good morning everyone! 
1,"The very night I watched it, I downloaded it to my laptop and am now very tempted to watch it lawl. "
1,"Tiger is great, love the voice "
1,I feel that way about sleep. What's the point if I am just going to wake up in a few hours anyway! 
1,nice pics from last years festival. How about we plan to meet there next year! 
1,"I lived the first handful of years of my life in Jacksonville, NC "
1,is home from work 
1,"it's just like school except there's even more homework and everyone's a lot nicer (normally) "
1,How are the kitties/kiddies? 
1,he wants u to follow who he follows on twitter. some very nice organizations 
1,EC year is nicer and you can stay up til 2am only if you prefer 
1,already did! 
1,i drew a cute baby zebra i think he is my favorite so far 
1,http://tinyurl.com/dg82p9  ok this might be in top 5 funny family guy clips 
1,Hamu is on my tour tm!!!! I'm excited 
1,"http://twitpic.com/2y3pg Not what I need for my current project, but THIS is ONE FUN &amp; FUNKY FONT! "
1,making dinner with my son 
1,jenny knows i love er. 
1,Head over to the nearest Walgreens.  You need ear plugs and beer STAT.  
1,I agree with you!.. doesnt love us as much as does  ? cuz he comes and visit us at fanclub chat!
1,u asked earlier about waking up....guess what...waking up at 3 am is bullshittery too! Past bedtime night guys! 
1,"&quot;never worked on a sequel&quot; Maybe that's what we need to have a sequel live up to the first? Either way, can't wait! "
1,"LOL nice, thanks for translating "
1,Can't wait to see you in 4 sleeps and 3 days! 
1,Good morning everyone 
1,i should've clarified...why can't everything just work *for me* 
1,there ya go silly boy. nice job 
1,awesome!!! see you there!! 
1, #Gratitude
1,"Will Jack EVER die?! He's defied death more times than I can count...dude's got more lives than a cat, lol. "
1,appreciate the recs 
1,volunteer for the hunch beta invite... 
1,man ur picture is so small on my phone... I can't tell fropm that...give me a hint 
1,Training course today so just hope to stay awake through it 
1,Rodneys at Yaletown. May I ask who you are? 
1,"Dubai to Montreal, not a big relocation shock is it ? "
1,YO CONOSCO A SUMMER GLAU !!!!!!!!! SUMMER GLAU IS MY FRIEND 
1,"damn, I guess I'll be up for it afterall...for awhile anyway "
1,wow. enjoy! 
1,girllllll you know 
1,Thanks for the encouragement! 
1,I know...what a crazy world! 
1,Mmmmmm shower and cozy bed. Soooo nice after this long day 
1,mock + documentary=mockumentary  
1,I have this strange desire to go to confession!!!!! 
1,answer sent in dm. try it 
1,"cuz ur 3pm is my 9am and Id be either asleep or airport- bound...  Ima sneak sum'n special in 4u, tho ;-)"
1,Its all good. Just figured you would like to know. 
1,Yea I remember it 
1,forget the rest...You need to spend the night in prayer cause your only hope tomorrow is a good dose of grace &amp; mercy! 
1," milezzzzzz, you are da best &amp; ur music 2. cant wait 4 da hm movie, it will rock   love ya ."
1,Nice run last night in the rain. Nobody about just me and some twittering birds!! Spinning tonight #triathlon training 
1,Mackie Manhattan is in the building 
1,just got TwitterFox.... so excited! 
1,http://www.flashsell.co.cc/parfumeslist.html - Fragrance House offer up to 70 % off ! Amazing 
1,It's a brand new day  Dr. Horrible is AWESOME!!! http://www.hulu.com/watch/28343/dr-horribles-sing-along-blog#s-p1-st-i0
1,ahhhh time to feed the tribe lol chicken casserole with veg yummo 
1,"Rob, Your my fav Kardashian, Please say Hi to me "
1,That was a cool blink song. 
1,lol tru dat! thanks bro! 
1,I got sunburn today haha. i was outside the wholeee day SKATINGGG 
1,rrrrrr you so very sweet a big hi to you!!!!!!! 
1,MAD RESPECT to you! 
1,For everyones clarification I am not on the run from the law or anything I am just having a few quiet months trying not to go out 
